id,balance_time,LTV_time,interest_rate_time,rate_time,hpi_time,gdp_time,uer_time,REtype_CO_orig_time,REtype_PU_orig_time,REtype_SF_orig_time,investor_orig_time,balance_orig_time,FICO_orig_time,LTV_orig_time,Interest_Rate_orig_time,hpi_orig_time,status_time
22386,51403.92,65.69347676,7.375,4.5,158.94,2.366409899,8.2,0,0,1,1,56000,654,57.1,7.375,199.21,1
22381,48299.96,58.87846365,9.95,5.07,156.04,2.694110549,9.4,0,0,1,0,52000,538,80,9.95,123.64,1
22360,294903.24,102.735112,5.875,4.5,158.94,2.366409899,8.2,0,0,1,0,296100,708,82.3,5.875,199.21,1
22350,92240.03,86.15514432,6.25,4.14,173.35,-0.314447747,5.8,0,1,0,1,92350,676,80,6.25,186.91,1
22334,388926.4,93.17384443,3.125,4.14,156.04,2.694110549,9.4,0,0,1,0,400000,643,80,5.5,186.91,1
22331,93354.44,71.65920989,6.875,4.62,173.17,0.892996155,7.6,0,0,1,1,101250,675,75,6.875,179.45,1
22329,57339.44,92.23608519,6.875,4.62,154.94,2.456633821,8.2,0,0,1,1,64800,752,90,6.875,179.45,1
22267,26139.88,109.6294562,10.75,4.64,153.35,-4.146710947,9,0,0,1,0,28000,623,80,10.75,225.1,1
22265,28672.47,69.09606169,13.44,4.64,161.13,1.081049418,8,0,0,0,0,32000,620,55.2,13.44,225.1,1
22204,165600,114.0921816,2.625,3.94,146.45,2.715902885,8.3,0,0,1,0,165600,669,80,6.25,208.86,1
22200,194371.02,70.38700836,6.75,3.54,180.52,0.836858663,5,0,0,0,1,206100,785,90,6.75,149.7,1
22197,70201.92,77.15470998,7.125,3.96,161.06,2.682496806,9.9,0,0,1,1,70400,677,80,7.125,155.77,1
22196,123603.11,51.67111403,8.125,3.54,188.37,2.868593825,6.2,0,0,1,0,146000,685,76.8,8.125,149.7,1
22195,303999.8,110.3035979,6,3.94,151.48,-3.516567987,7.8,0,0,0,0,304000,708,80,6,208.86,1
22187,92930.6,101.4219575,8.5,3.94,158.16,-0.241080652,10,0,0,0,1,96800,641,80,8.5,208.86,1
22184,53915.32,91.76100686,7.125,4.24,156.21,1.585965512,9.8,0,0,1,1,57600,672,80,7.125,191.42,1
22164,422421.11,94.12355741,2.75,4.59,187.2,2.556051733,6.2,0,0,1,0,408000,688,80,1.25,212.73,1
22143,304416,115.5995682,4.125,4.59,155.61,1.175909032,9,0,0,1,0,288000,705,80,1,212.73,1
22134,162505.16,130.9000547,7,4.59,150.91,1.875514938,9.2,0,0,0,0,162750,666,93,7,212.73,1
22133,1741240.75,110.7163092,6.125,4.59,155.61,1.175909032,9,0,1,0,0,1612500,757,75,6.125,212.73,1
22118,202656.15,108.247749,3.25,5.03,173.17,0.892996155,7.6,0,1,0,1,176250,686,75,7.5,217.37,1
22115,452274.89,121.2450901,4.375,5.03,158.94,2.366409899,8.2,0,0,1,0,452000,708,88.6,9.5,217.37,1
22113,416050.42,94.13771582,3.5,5.03,188.37,2.868593825,6.2,0,1,0,0,408000,734,80,3.5,217.37,1
22112,333868.74,106.2371283,2,5.03,158.94,2.366409899,8.2,0,1,0,0,300000,695,69.8,2,217.37,1
22100,149602.58,50.46882262,2,4.59,180.07,2.422274869,7.2,0,0,1,0,277000,708,79.1,1.25,212.73,1
22082,497045.85,116.2215246,6.75,5.03,154.87,1.639154926,9.1,0,0,1,0,455000,667,75.8,6.75,217.37,1
22079,187421.05,94.80002342,6.875,5.03,150.91,1.875514938,9.2,0,1,0,1,172000,719,60.4,6.875,217.37,1
22077,434582.79,125.2493625,6.25,5.03,146.45,2.715902885,8.3,0,0,1,0,412000,724,80,6.25,217.37,1
22075,499592.41,99.39755595,5.375,5.03,188.37,2.868593825,6.2,0,0,1,0,464000,683,80,7.625,217.37,1
22073,902554.71,121.7842375,7.375,5.03,146.45,2.715902885,8.3,0,1,0,0,880000,730,80,7.375,217.37,1
22072,85861.27,112.3755136,7.875,5.03,150.91,1.875514938,9.2,0,0,1,1,81000,664,73.6,7.875,217.37,1
22059,821454.8,114.1033386,4.125,5.03,154.94,2.456633821,8.2,0,0,1,0,757500,679,75,9,217.37,1
22042,631546.72,110.733054,2.875,5.03,158.94,2.366409899,8.2,0,1,0,0,624000,708,80,5.625,217.37,1
22037,122400,118.7408672,6.625,5.03,146.45,2.715902885,8.3,0,0,0,1,122400,790,80,6.625,217.37,1
22029,558380.34,113.66804,7.5,4.65,161.06,2.682496806,9.9,0,0,1,0,536000,684,80,7.5,219.67,1
22027,206502.11,144.8540198,8.125,5.03,154.94,2.456633821,8.2,0,0,0,1,180000,774,90,8.125,217.37,1
22023,699018.32,106.4492169,3.25,5.03,158.6,1.269044263,7.8,0,0,1,0,675000,697,75,7.625,217.37,1
22017,143584.22,153.8367342,8.5,4.65,146.45,2.715902885,8.3,0,1,0,0,126000,667,90,8.5,219.67,1
22016,611195.36,127.7708927,6.75,5.03,146.45,2.715902885,8.3,0,0,1,0,568000,707,80,6.75,217.37,1
22015,497401.92,120.4964863,6.125,5.03,149.58,1.668182319,8.8,0,0,1,0,471500,755,78.6,6.125,217.37,1
22013,154694.49,105.1234191,7.875,5.03,149.58,1.668182319,8.8,0,0,1,0,139000,685,65,7.875,217.37,1
22010,292106.79,120.0120455,7.875,5.03,155.61,1.175909032,9,0,0,1,1,272000,661,80,7.875,217.37,1
22009,1423779.02,108.1773855,3.25,5.03,158.94,2.366409899,8.2,0,0,1,0,1260000,697,70,7.75,217.37,1
22007,732626.07,123.3009376,8,5.03,155.61,1.175909032,9,0,1,0,1,664000,680,80,8,217.37,1
22003,125209.99,94.79210954,3,4.65,187.2,2.556051733,6.2,0,0,1,0,116250,680,75,6.875,219.67,1
22001,1167851.75,123.7474178,8,5.03,146.45,2.715902885,8.3,0,0,1,0,1115000,692,79.6,8,217.37,1
22000,600009.94,108.3678829,3.25,5.03,173.17,0.892996155,7.6,0,1,0,0,556000,749,80,6.75,217.37,1
21996,380786.82,118.4886594,3.25,5.03,158.6,1.269044263,7.8,0,0,1,0,352364,655,80,8.25,217.37,1
21995,629152.33,117.020275,3.25,5.03,158.94,2.366409899,8.2,0,0,0,0,550000,781,74.8,7.5,217.37,1
21994,401762.16,107.4144907,8,5.03,154.94,2.456633821,8.2,0,0,0,1,350000,678,66.7,8,217.37,1
21983,172770.19,97.13475716,6.75,5.03,161.13,1.081049418,8,0,0,1,0,185000,666,77.1,6.75,217.37,1
21982,137484.42,106.678762,7,5.03,161,3.02949864,9.4,0,0,0,0,139200,760,80,7,217.37,1
21981,607986.03,101.0142334,6.375,5.03,149.58,1.668182319,8.8,0,0,0,0,635000,715,72.6,6.375,217.37,1
21977,838280.24,113.1252887,6.375,5.03,146.45,2.715902885,8.3,0,0,1,0,820500,701,74.6,6.375,217.37,1
21973,432374.68,130.4276274,8.25,4.65,154.94,2.456633821,8.2,0,0,1,1,376000,686,80,8.25,219.67,1
21972,742189.58,91.10668815,2.75,4.65,188.37,2.868593825,6.2,0,0,1,0,665000,672,70,6.5,219.67,1
21971,431372.91,127.4075934,7,5.03,154.94,2.456633821,8.2,0,0,0,1,380000,678,80,7,217.37,1
21967,426600,94.60018185,6.625,5.03,150.91,1.875514938,9.2,0,0,1,0,430000,711,66.2,6.625,217.37,1
21963,465242.07,123.1631637,7.625,5.03,154.87,1.639154926,9.1,0,0,1,0,421500,757,79.5,7.625,217.37,1
21961,420304.61,88.33465955,2.5,4.65,187.65,2.443647565,5.7,0,0,1,0,445600,698,80,6,219.67,1
21959,381529.52,71.42836026,2.75,4.65,187.65,2.443647565,5.7,0,0,1,1,435200,720,69.6,6.625,219.67,1
21957,715435.84,106.7701517,3,4.65,173.17,0.892996155,7.6,0,0,1,0,680000,648,80,6.875,219.67,1
21949,77747.41,80.95187641,7.875,4.65,188.37,2.868593825,6.2,0,0,0,1,84000,755,75,7.875,219.67,1
21948,1499147.55,91.64186733,6.625,4.71,173.17,0.892996155,7.6,0,0,1,0,1500000,768,71.4,6.625,222.39,1
21945,180394.44,118.1596075,6.75,4.65,146.45,2.715902885,8.3,0,0,0,0,183200,749,80,6.75,219.67,1
21944,441817.63,98.73310036,3.375,4.65,161.13,1.081049418,8,0,1,0,0,485000,697,79.5,6.5,219.67,1
21927,73677.36,109.4822459,8.625,4.65,155.61,1.175909032,9,0,0,1,1,76000,723,80,8.625,219.67,1
21925,406979.69,112.4968271,4.153,4.65,158.94,2.366409899,8.2,0,0,1,0,375000,678,75,2.45,219.67,1
21924,424669.19,111.3233317,3.952,4.65,149.58,1.668182319,8.8,0,0,1,0,400000,666,71.4,1.45,219.67,1
21923,321928.59,119.6904977,3.352,4.65,149.58,1.668182319,8.8,0,0,1,0,316000,818,80,1.2,219.67,1
21909,237956.04,92.7281817,7,4.65,161.06,2.682496806,9.9,0,1,0,0,245000,632,70,7,219.67,1
21905,162718.09,94.75782438,2.625,4.71,187.2,2.556051733,6.2,0,1,0,0,163200,640,80,5.625,222.39,1
21897,416476.13,119.8378722,3.936,4.65,156.04,2.694110549,9.4,0,0,1,0,391400,675,80,1,219.67,1
21895,152990.58,98.64264141,4.245,4.65,155.61,1.175909032,9,0,0,1,1,141000,664,64.4,2.25,219.67,1
21891,591391.78,126.7891042,6.875,4.65,149.58,1.668182319,8.8,0,0,1,0,548000,767,80,6.875,219.67,1
21889,360477.26,115.334704,7,4.65,156.04,2.694110549,9.4,1,0,0,0,330000,743,75,7,219.67,1
21887,267314.65,130.4406798,3.992,4.71,150.91,1.875514938,9.2,0,0,1,0,241600,740,80,1.45,222.39,1
21882,479990.99,122.796998,4.286,4.71,156.04,2.694110549,9.4,0,0,0,0,444000,661,79.7,1.7,222.39,1
21881,175571.95,119.2319467,4.142,4.71,150.91,1.875514938,9.2,0,0,0,0,162750,676,75,3.4,222.39,1
21860,282862.15,122.8447672,4.375,4.65,156.04,2.694110549,9.4,0,0,0,1,259000,784,79.9,1,219.67,1
21840,390000,109.1381654,3.375,4.71,158.94,2.366409899,8.2,0,0,0,0,390000,638,78,6.25,222.39,1
21828,132465.93,123.3025594,2.625,5.15,146.45,2.715902885,8.3,0,0,1,1,132800,730,80,7.75,226.29,1
21820,206248.71,110.6361132,7.59,4.71,154.87,1.639154926,9.1,0,1,0,0,214157,661,80,7.59,222.39,1
21814,551997.78,113.4215136,3,4.65,154.94,2.456633821,8.2,0,0,1,0,552000,656,80,6.5,219.67,1
21809,315208.71,99.71077175,6.875,4.71,149.58,1.668182319,8.8,0,0,0,0,329000,759,70,6.875,222.39,1
21808,219741.78,118.8014306,7.625,4.71,149.58,1.668182319,8.8,0,0,1,0,220000,681,80,7.625,222.39,1
21781,544419.32,116.0855165,3,5.15,158.94,2.366409899,8.2,0,0,0,0,533500,721,79.9,1.5,226.29,1
21777,490006.4,131.6950699,3.75,5.15,156.21,1.585965512,9.8,0,0,0,0,485100,755,90,2,226.29,1
21768,492000,110.4631814,6.5,4.71,161.06,2.682496806,9.9,0,0,1,0,492000,675,80,6.5,222.39,1
21766,163153.57,74.54745812,6.875,4.71,161.06,2.682496806,9.9,0,0,1,1,165000,666,54.6,6.875,222.39,1
21757,293319.07,106.9305421,5.75,4.71,154.94,2.456633821,8.2,0,1,0,0,314978,691,80,5.75,222.39,1
21746,127931.42,128.5160092,5.5,4.71,149.58,1.668182319,8.8,0,1,0,1,118400,773,80,2.5,222.39,1
21745,447276.73,118.7682946,3.625,4.71,161.06,2.682496806,9.9,0,0,1,0,416000,786,80,1.75,222.39,1
21737,289636.16,90.54794425,3.125,4.71,187.2,2.556051733,6.2,0,1,0,0,304000,740,80,7.875,222.39,1
21734,804136.39,99.5734386,6.875,4.71,156.21,1.585965512,9.8,0,1,0,0,825500,674,71.8,6.875,222.39,1
21724,500000,113.8928366,7.375,4.71,156.21,1.585965512,9.8,0,0,1,0,500000,682,80,7.375,222.39,1
21714,227463.79,103.5880986,3,4.71,156.04,2.694110549,9.4,0,0,1,0,215000,702,68.7,7.375,222.39,1
21712,418041.74,123.9468546,4.25,4.64,154.94,2.456633821,8.2,1,0,0,0,392000,689,80,1.625,225.1,1
21708,172394.8,128.3087303,4.25,4.71,150.91,1.875514938,9.2,0,0,1,1,158400,751,80,8.75,222.39,1
21703,675000,94.58823416,3,4.71,154.94,2.456633821,8.2,0,0,1,0,675000,777,65.9,6,222.39,1
21699,209203.07,109.3499065,5.5,4.64,155.61,1.175909032,9,0,0,0,0,221400,742,80,6.5,225.1,1
21686,76061.67,114.6009289,7.875,4.64,150.91,1.875514938,9.2,0,0,0,0,79200,601,80,7.875,225.1,1
21685,151806.39,113.8855216,6.625,4.64,187.65,2.443647565,5.7,0,0,0,0,159900,630,100,6.625,225.1,1
21675,368688.75,114.2974951,7.125,4.71,155.61,1.175909032,9,0,0,1,1,368800,732,80,7.125,222.39,1
21670,182000,96.65528375,7.625,4.71,161.06,2.682496806,9.9,1,0,0,0,182000,637,70,7.625,222.39,1
21664,266987.13,117.7988622,6.375,4.71,150.91,1.875514938,9.2,0,1,0,0,267200,748,80,6.375,222.39,1
21663,485559.27,112.4439918,5,4.71,156.21,1.585965512,9.8,0,0,1,0,453700,700,73.8,5,222.39,1
21647,372829.99,119.4070974,6.5,4.71,156.04,2.694110549,9.4,0,0,0,0,356000,620,80,6.5,222.39,1
21630,331100,110.4631814,6.5,4.71,161.06,2.682496806,9.9,0,0,1,0,331100,677,80,6.5,222.39,1
21624,338670.81,118.4760489,5.75,4.71,149.58,1.668182319,8.8,0,0,1,0,340000,743,80,5.75,222.39,1
21621,255701.5,118.8023478,6.25,4.71,149.58,1.668182319,8.8,0,0,1,0,256000,697,80,6.25,222.39,1
21616,180283.31,103.1385752,7.25,4.71,158.6,1.269044263,7.8,0,0,1,0,192650,679,78.6,7.25,222.39,1
21615,300000,106.8908613,6.375,4.71,156.04,2.694110549,9.4,0,0,0,0,300000,699,75,6.375,222.39,1
21608,811748.33,121.0152451,4.625,4.64,158.94,2.366409899,8.2,0,0,1,0,712500,680,75,7.5,225.1,1
21600,173248.97,110.4625247,8.375,4.71,161.06,2.682496806,9.9,0,0,0,1,173250,720,80,8.375,222.39,1
21598,199749.88,122.8711262,2.75,4.64,146.45,2.715902885,8.3,0,0,1,0,199900,697,80,6.75,225.1,1
21596,180127.05,114.6426946,5.25,4.64,158.6,1.269044263,7.8,1,0,0,0,178400,689,80,7,225.1,1
21594,149038.36,101.7013356,7.75,4.64,154.87,1.639154926,9.1,0,0,1,0,149100,629,70,7.75,225.1,1
21579,126000,100.8706229,7,4.64,156.21,1.585965512,9.8,0,0,1,0,126000,642,70,7,225.1,1
21578,135991.31,119.3217768,8.375,4.64,150.91,1.875514938,9.2,0,0,1,0,136000,642,80,8.375,225.1,1
21575,244925.99,101.2289705,7.25,4.64,155.61,1.175909032,9,0,0,1,0,245000,655,70,7.25,225.1,1
21570,304796.78,164.4448314,3,4.64,149.58,1.668182319,8.8,0,1,0,0,278928,689,100,8.5,225.1,1
21563,74121.31,118.8064804,8,4.64,156.04,2.694110549,9.4,0,0,1,0,76500,629,85,8,225.1,1
21561,67883.08,115.2078751,7.875,4.64,156.04,2.694110549,9.4,0,0,0,0,68000,643,80,7.875,225.1,1
21552,231920,116.2781688,4.875,4.64,154.87,1.639154926,9.1,1,0,0,0,231920,732,80,4.875,225.1,1
21534,213600,120.3904265,8.625,4.64,149.58,1.668182319,8.8,0,0,0,1,213600,777,80,8.625,225.1,1
21528,148800,113.3006166,4,4.64,158.94,2.366409899,8.2,0,0,0,0,148800,548,80,7.25,225.1,1
21512,499923.54,81.28452842,7.375,4.64,155.61,1.175909032,9,0,0,0,0,500000,729,56.2,7.375,225.1,1
21509,720000,90.05500917,3.25,4.64,179.97,1.507358708,7.3,0,0,1,0,720000,668,72,7.75,225.1,1
21508,373275.35,140.105517,7.75,4.64,156.21,1.585965512,9.8,0,1,0,0,383920,760,100,7.75,225.1,1
21507,119856.91,119.6527933,3,4.64,161.06,2.682496806,9.9,1,0,0,1,112000,671,80,3,225.1,1
21506,144136,115.4063061,7.5,4.64,156.04,2.694110549,9.4,0,1,0,0,144136,684,80,7.5,225.1,1
21500,53846.75,115.7613071,7.875,4.64,149.58,1.668182319,8.8,0,0,0,1,56000,690,80,7.875,225.1,1
21498,331300,112.205159,7,5.15,161,3.02949864,9.4,0,0,1,0,332000,669,80,7,226.29,1
21495,109309.7,107.5865939,7.125,4.64,161.06,2.682496806,9.9,1,0,0,0,113600,710,80,7.125,225.1,1
21492,68898.26,110.510102,7.375,4.64,187.2,2.556051733,6.2,0,0,0,0,74968,704,100,7.375,225.1,1
21487,155999.6,116.2778706,3.375,4.64,154.87,1.639154926,9.1,1,0,0,0,156000,661,80,3.375,225.1,1
21453,164064.45,133.3738001,8.875,5.15,158.16,-0.241080652,10,0,0,1,0,167200,704,95,8.875,226.29,1
21448,48877.28,100.9972881,3.25,5.15,161.06,2.682496806,9.9,0,0,0,1,51200,739,75.3,7.125,226.29,1
21445,469600,119.9602412,2.875,5.15,150.91,1.875514938,9.2,0,0,0,0,469600,669,80,6.75,226.29,1
21433,203988.32,116.0097635,8.125,5.15,156.04,2.694110549,9.4,1,0,0,1,204000,773,80,8.125,226.29,1
21431,185155.63,99.69037453,5.5,5.15,158.6,1.269044263,7.8,0,0,1,0,185500,682,70,7.5,226.29,1
21430,167920.94,108.1109295,2.625,5.15,146.45,2.715902885,8.3,1,0,0,0,168000,722,70,6.75,226.29,1
21425,118403.4,129.2028541,8.125,5.15,150.91,1.875514938,9.2,0,0,1,1,123675,702,90,8.125,226.29,1
21423,61326.63,97.40008522,7.625,5.15,154.87,1.639154926,9.1,1,0,0,0,64400,677,70,7.625,226.29,1
21417,79568.76,114.7243879,7.375,5.15,173.17,0.892996155,7.6,0,0,0,1,86100,665,95,7.375,226.29,1
21410,183137.02,116.7999002,8.25,5.15,154.94,2.456633821,8.2,0,1,0,1,183200,690,80,8.25,226.29,1
21403,168000,145.0205076,7.125,5.15,156.04,2.694110549,9.4,0,0,1,0,168000,712,100,7.125,226.29,1
21402,123661.58,114.148918,8.75,5.15,158.16,-0.241080652,10,0,0,0,1,124000,677,80,8.75,226.29,1
21400,270091.53,78.55409334,6.625,5.15,155.61,1.175909032,9,0,0,0,0,287000,649,57.4,6.625,226.29,1
21397,175822.33,100.4327485,6.875,5.15,180.07,2.422274869,7.2,0,0,1,0,176000,672,80,6.875,226.29,1
21391,162000,98.02088077,7.25,5.15,180.07,2.422274869,7.2,1,0,0,0,162000,644,78,7.25,226.29,1
21387,168000,114.0215406,8.125,5.15,158.77,-3.339549297,9.5,0,0,1,0,168000,702,80,8.625,226.29,1
21381,193600,113.8928366,7.25,4.71,156.21,1.585965512,9.8,0,1,0,0,193600,732,80,7.25,222.39,1
21375,82182.15,99.5919217,6.875,5.15,155.61,1.175909032,9,0,0,1,1,96000,740,80,6.875,226.29,1
21369,293988.96,111.6366937,6.875,5.15,161.06,2.682496806,9.9,0,0,0,0,296000,715,80,6.875,226.29,1
21360,73963.38,99.28617164,6.5,5.15,156.04,2.694110549,9.4,0,0,1,0,78000,665,72.2,6.5,226.29,1
21359,168000,116.8928779,6.375,5.15,154.87,1.639154926,9.1,0,1,0,0,168000,777,80,6.375,226.29,1
21351,190613.27,115.0531253,6.375,5.15,156.21,1.585965512,9.8,0,1,0,0,192000,783,80,6.375,226.29,1
21347,575305.57,90.37065575,6.375,4.86,156.21,1.585965512,9.8,0,0,1,0,600000,747,65.8,6.375,223.75,1
21338,327108.36,111.1489856,7,4.86,161,3.02949864,9.4,1,0,0,0,327200,743,80,7,223.75,1
21320,356000,121.0268753,7.75,5.15,149.58,1.668182319,8.8,0,1,0,1,356000,745,80,7.75,226.29,1
21319,50205.58,91.41504534,6.875,5.15,181.43,1.717052906,6.6,0,0,0,1,51375,788,75,6.875,226.29,1
21317,208800,134.9552714,7.5,5.15,150.91,1.875514938,9.2,0,1,0,0,208800,800,90,7.5,226.29,1
21316,196000,142.3744809,7.375,5.15,158.94,2.366409899,8.2,0,0,1,0,196000,675,100,7.375,226.29,1
21313,28718.05,119.2026884,7.625,5.15,156.21,1.585965512,9.8,0,0,1,1,29665,719,85,7.625,226.29,1
21308,150584.04,129.9543131,7.5,5.15,158.16,-0.241080652,10,0,0,0,1,157500,720,95,7.5,226.29,1
21306,87476.63,111.2798709,8,5.15,156.04,2.694110549,9.4,0,0,0,1,91200,714,80,8,226.29,1
21290,496064.07,97.90567439,6.875,5.15,154.94,2.456633821,8.2,0,1,0,0,592000,702,80,6.875,226.29,1
21275,299879,114.5893349,6.5,4.86,156.21,1.585965512,9.8,0,1,0,0,299879,800,80,6.5,223.75,1
21263,358656.35,132.9465538,7.125,4.86,161,3.02949864,9.4,0,0,1,0,374920,690,100,7.125,223.75,1
21255,256518.55,113.1315069,4.25,4.86,161.06,2.682496806,9.9,0,0,0,0,252000,712,80,6.25,223.75,1
21253,649770.16,107.5287346,7.25,4.86,161,3.02949864,9.4,0,0,0,0,650000,706,77.4,7.25,223.75,1
21248,290034.05,133.6660317,7.375,4.86,158.77,-3.339549297,9.5,0,0,1,1,290500,696,95,7.375,223.75,1
21241,247199.81,145.9079413,8,4.86,153.35,-4.146710947,9,0,0,1,0,247200,634,100,8,223.75,1
21240,250414.16,147.3341314,7,4.86,150.91,1.875514938,9.2,0,0,1,0,252000,720,100,7,223.75,1
21239,155195.03,143.784355,7.625,4.86,155.61,1.175909032,9,0,1,0,0,155200,635,100,7.625,223.75,1
21237,439971.13,143.2272703,7.875,4.86,156.21,1.585965512,9.8,0,0,1,0,440000,653,100,7.875,223.75,1
21230,175200,121.4831,5.375,4.71,146.45,2.715902885,8.3,1,0,0,0,175200,623,80,6.75,222.39,1
21226,127899.99,113.8928277,7.25,4.71,156.21,1.585965512,9.8,0,0,0,1,127900,746,80,7.25,222.39,1
21221,249864.81,104.6493839,6.25,4.86,156.21,1.585965512,9.8,0,1,0,0,250000,678,73.1,6.25,223.75,1
21218,985650,119.5541072,6.25,4.39,146.45,2.715902885,8.3,0,0,1,0,985650,700,78.9,6.25,221.91,1
21203,520000,93.20526788,7.375,4.86,156.04,2.694110549,9.4,0,0,0,0,520000,687,65,7.375,223.75,1
21202,271479.5,99.27069238,7.5,4.86,179.97,1.507358708,7.3,0,0,1,0,272000,642,80,7.5,223.75,1
21200,241752.02,106.6190742,6.75,4.86,161.06,2.682496806,9.9,0,0,0,0,252000,690,80,6.75,223.75,1
21196,375866.83,118.5717332,8.5,4.86,150.91,1.875514938,9.2,0,0,1,1,376000,666,80,8.5,223.75,1
21193,319514.48,111.7322147,6.875,4.39,158.77,-3.339549297,9.5,0,0,0,0,319750,635,80,6.875,221.91,1
21190,284000,112.7417018,7.25,4.86,158.77,-3.339549297,9.5,0,1,0,0,284000,715,80,7.25,223.75,1
21186,160299.54,113.5885205,7.875,4.71,156.21,1.585965512,9.8,0,0,1,1,160729,773,80,7.875,222.39,1
21183,146869.95,106.0825453,6.75,4.71,156.21,1.585965512,9.8,1,0,0,1,147828,697,75,6.375,222.39,1
21182,171666.14,114.3561443,7.375,4.39,154.94,2.456633821,8.2,0,0,0,0,172000,706,80,7.375,221.91,1
21172,169214.31,113.219404,5.625,4.39,161,3.02949864,9.4,0,0,0,0,164800,621,80,7.625,221.91,1
21170,185545.87,117.1614894,7,4.39,151.48,-3.516567987,7.8,0,0,0,0,185600,793,80,7,221.91,1
21166,315515.54,117.0159966,7.375,4.39,151.48,-3.516567987,7.8,0,0,0,0,316000,680,80,7.375,221.91,1
21162,91941.55,114.5575075,7.625,4.39,154.87,1.639154926,9.1,0,0,1,1,92000,777,80,7.625,221.91,1
21161,151942.46,117.1513047,8.5,4.39,151.48,-3.516567987,7.8,0,0,1,0,152000,629,80,8.5,221.91,1
21154,275172.99,112.1684046,7.375,4.39,153.35,-4.146710947,9,0,0,1,0,284000,653,80,7.375,221.91,1
21149,65412.91,107.5605397,6.875,4.39,158.77,-3.339549297,9.5,0,0,1,1,68000,686,80,6.875,221.91,1
21144,620000,107.807597,5.375,4.39,153.35,-4.146710947,9,0,1,0,0,620000,743,74.5,5.25,221.91,1
21142,431447.7,104.8742196,6.25,4.39,158.77,-3.339549297,9.5,0,0,1,0,460000,751,80,6.25,221.91,1
21138,295964.61,111.8012059,7.625,4.39,158.77,-3.339549297,9.5,0,0,0,0,296000,688,80,7.625,221.91,1
21137,136582.21,98.16253314,5.25,4.39,187.2,2.556051733,6.2,0,0,0,0,131950,692,80,5.25,221.91,1
21136,204765.89,94.04279699,6.75,4.39,161.06,2.682496806,9.9,0,0,0,1,213000,774,71,6.75,221.91,1
21131,505486.42,65.70606877,6.75,4.39,189.82,2.836358176,5.7,0,0,0,0,572000,653,63.6,6.75,221.91,1
21127,253146.32,112.7149053,7.5,4.39,153.35,-4.146710947,9,0,0,0,0,260000,684,80,7.5,221.91,1
21121,32573.38,117.4065811,8.375,4.34,156.21,1.585965512,9.8,0,0,0,1,34650,683,90,8.375,216.77,1
21117,170837.36,126.7772518,8.125,4.39,153.35,-4.146710947,9,0,0,0,1,175500,676,90,8.125,221.91,1
21115,139831.56,121.391354,7.125,4.39,158.77,-3.339549297,9.5,0,0,0,0,144900,721,90,7.125,221.91,1
21108,431999.16,115.766322,6.875,4.39,153.35,-4.146710947,9,0,1,0,0,432000,747,80,6.5,221.91,1
21103,521786.91,109.0064781,6.875,4.39,156.21,1.585965512,9.8,0,0,0,0,544000,676,80,6.875,221.91,1
21085,190471.84,102.7778626,4.375,4.34,158.16,-0.241080652,10,0,0,0,0,190500,740,75,6,216.77,1
21083,231750,115.8103552,3.25,4.34,149.58,1.668182319,8.8,0,0,0,0,232000,670,80,6.375,216.77,1
21078,156564.79,124.6863403,6.625,4.34,161.06,2.682496806,9.9,1,0,0,0,163930,721,97,6.625,216.77,1
21068,295226.32,118.8442628,4,4.34,149.58,1.668182319,8.8,0,0,0,0,288000,693,80,5.875,216.77,1
21061,172500,102.7372506,6.25,4.34,154.87,1.639154926,9.1,0,0,1,1,172500,753,73.4,6.25,216.77,1
21051,272000,111.0146598,6,4.34,156.21,1.585965512,9.8,0,0,1,0,272000,782,80,6,216.77,1
21047,347780.15,109.158171,6,4.34,158.77,-3.339549297,9.5,0,0,0,1,347992,671,80,6,216.77,1
21030,160157.37,103.4836419,5.75,4.34,156.04,2.694110549,9.4,0,0,1,0,172000,687,80,5.75,216.77,1
21020,1435118.83,99.31048931,4.5,3.94,150.91,1.875514938,9.2,0,0,1,0,1400000,691,70,6.625,208.86,1
21016,267757.08,103.6036421,3,3.94,161.13,1.081049418,8,1,0,0,0,268000,762,80,6.5,208.86,1
21008,151839.04,92.75538006,5.75,3.94,158.77,-3.339549297,9.5,0,0,0,0,160000,637,74.3,5.75,208.86,1
21005,124257,92.08414688,5.875,3.94,158.77,-3.339549297,9.5,0,0,0,1,124257,748,70,5.875,208.86,1
21004,120000,105.239025,6.875,3.94,158.77,-3.339549297,9.5,0,0,1,0,120000,642,80,6.875,208.86,1
20994,296221.03,100.2686652,6.125,3.94,156.21,1.585965512,9.8,0,0,1,0,296250,699,75,6.125,208.86,1
20979,149397.48,67.20078718,5.875,4.5,154.87,1.639154926,9.1,0,0,0,1,163000,794,57,5.875,199.21,1
20976,77020.37,70.07881303,5.875,4.5,162.09,-2.805844087,6.5,0,0,1,1,90500,739,67,5.875,199.21,1
20973,77927.39,100.8001288,6,4.5,158.77,-3.339549297,9.5,0,0,1,1,82450,661,85,6,199.21,1
20972,219774.13,97.68170615,5.875,4.5,150.91,1.875514938,9.2,1,0,0,0,237600,719,80,5.875,199.21,1
20966,212965.73,58.81597396,6.875,4.5,189.82,2.836358176,5.7,1,0,0,1,228000,706,60,6.875,199.21,1
20939,113658.42,109.5712219,6.875,4.34,150.91,1.875514938,9.2,0,0,0,1,119200,682,80,6.875,216.77,1
